Actual_Melt_Index,Predicted_Melt_Index,Water_Availability_Index
0.9603192196852139,0.9195375960758276,0.5209587986420959
0.9814814814814815,0.9840698309417794,0.504014518241694
0.996268656716418,0.9892194623811852,0.5027097406351309
0.9962825278810409,0.989846862244697,0.5025512359639197
0.9827586206896551,0.9790560858344604,0.5052913897477314
1.0,0.9809658932057101,0.5048042489927699
0.4632167832167832,0.45887675496090774,0.6854588618260603
0.9930555555555556,0.9856209924316269,0.5036207835289765
0.9609649122807017,0.9380451699285001,0.5159838457412698
1.0,0.9895034564834445,0.5026379807188445
1.0017857142857143,0.9789928450162471,0.5053075368707511
0.9681208053691275,0.9660771697275302,0.5086270342778995
1.0350404312668464,0.9744961755813537,0.5064583119314316
0.9932773109243698,0.9783894989269245,0.5054616396530605
0.9735849056603774,0.9839955990908039,0.5040333761114517
1.003454231433506,0.9888377105119244,0.502806234372236
0.9924812030075187,0.9886906150267474,0.5028434249369403
0.9778112072207596,0.9424082648417567,0.5148248275608874
0.8511342937572446,0.8528537979105351,0.5397079905212709
0.9380699995225136,0.9471837056487895,0.513562226871042
0.9297484822202949,0.9408187653796801,0.5152464608432262
0.9828178694158075,0.9840494216395886,0.5040197028830133
0.9404255319148936,0.9414804301603783,0.5150708626598898
0.9364604125083167,0.9353526569292441,0.5167016959000458
0.9502664298401421,0.9378622875784336,0.5160325408105274
1.0049423393739703,0.9807717556446006,0.5048537253978417
0.9777626888473944,0.982437224216427,0.504429591910663
0.9632352941176471,0.9736699185873106,0.5066703355927762
0.9272727272727272,0.923900941310743,0.5197772809023659
0.960431654676259,0.8690061621553898,0.5350437148087154
0.9961538461538462,0.9916734204454895,0.5020903476114693
0.9777777777777777,0.9705695065450509,0.5074675096100895
0.9385550303848751,0.96127672615251,0.5098719556835446
0.35137172143503165,0.6881048508234555,0.5923802656643047
0.9832214765100671,0.9351877062391298,0.5167457382950276
0.9874476987447699,0.9848153746988616,0.5038251984276981
0.980594195431908,0.9780753307806443,0.5055419196827815
0.9773771650759986,0.9732093942585357,0.5067885866090586
0.9833333333333333,0.9770253319147595,0.5058104131784162
0.519861458470449,0.9276835288071785,0.5187573504966269
0.9689922480620154,0.977138863468877,0.505781368459627
0.9592857142857143,0.9514881742719988,0.5124294439411856
0.9788092835519677,0.982989373860861,0.5042891369876631
0.8571428571428571,1.142937831230276,0.46664909519371955
0.9744525547445255,0.9686225910434293,0.5079693815105362
0.9962546816479401,0.9844758361733933,0.503911401576081
0.9865771812080537,0.98032122625396,0.5049685812294364
0.4615384615384615,0.5425105206224901,0.6482937954915494
0.6312537396784872,0.6892041722550525,0.5919947490213813
0.5506391347099313,0.605235062157987,0.6229617229115696
0.989010989010989,0.9844532665470531,0.5039171326720125
0.9973707274320771,0.9850666476487864,0.5037614234184281
